"Timestamp","Team Number","Match Type","Match Number","What did the robot do during autonomous?","Starting Position","Comments","Rate this robot's autonomous:","Cubes placed in Exchange Zone (EZ)","Cubes placed in Switch","Cubes placed in Scale","Which of these things did the robot do?","Rate the Cycle Time","Rate the Driving Ability","What did the robot do in endgame?","What was the robot's primary function?","What was the team's result?","How many points did the team's alliance score?","How many points did the other alliance score?","General Comments"
"2018/03/03 9:40:01 AM EST","302","Qualification","72","Cross Baseline","Middle","","2","0","0","6","Pick cube off the floor","2","2","Platform","Offense","Win","406","211",""
"2018/03/03 9:40:02 AM EST","4467","Qualification","72","Nothing - robot did not move","Left","","1","4","1","0","Pick cube off the floor","2","1","Attempted Climb","Offense","Win","406","211","Can potentially lift two robots "
"2018/03/03 9:40:26 AM EST","1038","Qualification","72","Nothing - attempted auto and failed (explain below);Cross Baseline","Middle","","3","3","1","0","Pick cube off the floor","2","1","Attempted Climb","Both","Loss","211","406","Super tippy. Can’t reach top of scale when scale is at tallest height. "
"2018/03/03 9:46:05 AM EST","3940","Qualification","73","Cross Baseline","Right","Crossed the baseline right in front of the switch but didn’t drop it","2","0","0","3","Pick cube off the floor","2","2","Successful Climb","Offense","Loss","148","431","Good climber"
"2018/03/03 9:46:15 AM EST","144","Qualification","73","Cross Baseline","Right","","2","2","0","1","Pick cube off the floor","1","1","Platform","Offense","Loss","148","431",""
"2018/03/03 9:46:18 AM EST","6927","Qualification","73","Cross Baseline","Left","","2","1","3","0","Pick cube off the floor","2","2","Neither","Offense","Loss","148","431",""
"2018/03/03 9:46:30 AM EST","1675","Qualification","73","Cross Baseline","Right","","2","7","0","0","Pick cube off the floor","2","2","Successful Climb","Offense","Win","431","148","Wasn’t tippy at all"
"2018/03/03 9:47:20 AM EST","379","Qualification","73","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","4","0","2","3","Pick cube off the floor","3","3","Successful Climb","Offense","Win","431","148","Lifted two other robots. It was impressive. Accurate at placing cubes.  "
"2018/03/03 9:48:24 AM EST","291","Qualification","73","Cross Baseline","Left","","3","0","3","1","Pick cube off the floor;Get cube from the portal","2","2","Platform","Offense","Win","431","138","missed scale multiple times"
"2018/03/03 9:56:37 AM EST","48","Qualification","74","Nothing - attempted auto and failed (explain below)","Middle","","2","0","0","0","Neither","1","1","Neither","Offense","Loss","233","296","Didn’t do anything"
"2018/03/03 9:56:40 AM EST","3201","Qualification","74","Cross Baseline","Right","","2","2","0","0","Pick cube off the floor","1","1","Neither","Offense","Loss","233","296","very difficult time picking up cubes "
"2018/03/03 9:57:07 AM EST","2252","Qualification","74","Cross Baseline","Right","","2","0","0","5","Pick cube off the floor","2","2","Successful Climb","Offense","Win","296","233","Not very tippy for their height"
"2018/03/03 9:57:40 AM EST","3010","Qualification","74","Nothing - attempted auto and failed (explain below);Cross Baseline","Middle","Didn’t dispense cube. ","3","0","0","5","Pick cube off the floor","3","2","Platform","Offense","Win","296","233","Fast-ish. Very good at the scale. "
"2018/03/03 9:57:43 AM EST","4028","Qualification","74","Put Cube(s) in Scale (if multiple specify below)","Left","attempted to put s cond cube in scale but missed","4","0","2","6","Pick cube off the floor","3","3","Successful Climb","Offense","Loss","233","296","VERY GOOD AT SCALE ROBOT...would have gotten at least 1 more cube but red alliance was playing double defense on them"
"2018/03/03 9:58:44 AM EST","451","Qualification","74","Cross Baseline","Left","Close to switch","3","9","1","0","Pick cube off the floor","3","2","Neither","Offense","Win","291","233","Good at getting cubes to EZ"
"2018/03/03 10:02:36 AM EST","4362","Qualification","75","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Right","","4","0","4","3","Pick cube off the floor","3","3","Neither","Offense","Win","189","177",""
"2018/03/03 10:02:41 AM EST","3484","Qualification","75","Nothing - attempted auto and failed (explain below);Cross Baseline;Tried to put cube in switch ","Right","","2","3","3","0","Pick cube off the floor","1","1","Successful Climb","Offense","Win","189","177",""
"2018/03/03 10:02:49 AM EST","5740","Qualification","75","Cross Baseline","Right","","2","3","5","0","Pick cube off the floor;Get cube from the portal","3","3","Platform","Both","Loss","177","189","Great at moving between portal and switch"
"2018/03/03 10:03:02 AM EST","554","Qualification","75","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","3","0","1","3","Pick cube off the floor","2","2","Successful Climb","Offense","Loss","177","189","Putting cubes onto scale was relatively easy for them"
"2018/03/03 10:03:32 AM EST","6460","Qualification","75","Cross Baseline","Right","Crashed into switch and dropped cube on ground","2","0","0","0","Neither","1","2","Platform","Defense","Win","189","177","Tried preventing robots from going to the portal and scoring "
"2018/03/03 10:03:43 AM EST","6834","Qualification","75","Cross Baseline","Left","","3","1","0","0","Pick cube off the floor","1","1","Platform","Offense","Loss","177","189","Worst collector I’ve seen yet. Can push around cubes if it doesn’t try to pick them up. Can only feasibly do the EZ. "
"2018/03/03 10:09:27 AM EST","1559","Qualification","76","Cross Baseline","Left","","2","0","0","4","Pick cube off the floor","2","2","Successful Climb","Offense","Loss","243","304",""
"2018/03/03 10:09:40 AM EST","4283","Qualification","76","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","3","5","1","0","Pick cube off the floor","2","2","Neither","Offense","Win","304","243","Did not even try end game soooo"
"2018/03/03 10:09:47 AM EST","6032","Qualification","76","Cross Baseline","Right","","2","0","4","0","Pick cube off the floor;Get cube from the portal","2","2","Neither","Offense","Loss","243","304","got penalty "
"2018/03/03 10:09:49 AM EST","3492","Qualification","76","Put Cube(s) in Switch (if multiple specify below)","Right","","3","4","3","0","Pick cube off the floor","3","3","Platform","Offense","Loss","234","304","Efficient and reliable "
"2018/03/03 10:11:03 AM EST","63","Qualification","76","Cross Baseline","Left","","3","0","0","3","Pick cube off the floor","2","2","Successful Climb","Offense","Win","304","243","Good at scale. Climbed with one other robot."
"2018/03/03 10:11:53 AM EST","6936","Qualification","76","Cross Baseline","Right","","2","0","2","2","Pick cube off the floor;Get cube from the portal","2","2","Successful Climb","Offense","Win","304","243","hit scale"
"2018/03/03 10:15:28 AM EST","4145","Qualification","77","Put Cube(s) in Switch (if multiple specify below)","Middle","","3","0","1","3","Pick cube off the floor","2","2","Successful Climb","Offense","Win","378","180",""
"2018/03/03 10:15:29 AM EST","2603","Qualification","77","Cross Baseline","Right","","2","3","2","0","Pick cube off the floor","2","2","Platform","Offense","Loss","180","378","good at multiple tasks"
"2018/03/03 10:15:30 AM EST","3777","Qualification","77","Cross Baseline","Right","","2","0","3","0","Get cube from the portal","2","2","Attempted Climb","Offense","Win","378","180",""
"2018/03/03 10:15:40 AM EST","868","Qualification","77","Cross Baseline","Left","Allowed tam mate to get switch instead ","2","7","0","1","Pick cube off the floor","3","3","Platform","Offense","Win","378","180","Efficient collector "
"2018/03/03 10:15:45 AM EST","3193","Qualification","77","Cross Baseline","Left","","3","0","0","2","Pick cube off the floor","2","1","Platform","Offense","Loss","180","378","Bad at holding onto cubes. Dropped 2 when trying to put in scale. Penalty for getting stuck on scale."
"2018/03/03 10:16:15 AM EST","6084","Qualification","77","Cross Baseline","Middle","","3","0","0","0","Neither","3","2","Platform","Defense","Loss","180","378","Is only a chassis. Defensive abilities are much improved. Decent job. "
"2018/03/03 10:25:18 AM EST","677","Qualification","78","Cross Baseline","Right","","2","2","1","0","Pick cube off the floor","3","2","Neither","Offense","Win","296","275",""
"2018/03/03 10:25:43 AM EST","3324","Qualification","78","Cross Baseline","Right","","3","5","1","0","Pick cube off the floor","2","1","Attempted Climb","Offense","Win","296","275","Dropped some cubes"
"2018/03/03 10:25:50 AM EST","279","Qualification","78","Put Cube(s) in Switch (if multiple specify below)","Middle","","3","0","3","0","Pick cube off the floor","2","2","Neither","Offense","Loss","275","296","robot tipped"
"2018/03/03 10:26:14 AM EST","3504","Qualification","78","Cross Baseline;Missed the switch","Left","","2","0","1","4","Pick cube off the floor","2","2","Neither","Offense","Win","296","275","Got stuck at the end. Loss some parts. "
"2018/03/03 10:26:48 AM EST","5667","Qualification","78","Cross Baseline","Middle","","4","0","1","0","Pick cube off the floor","1","2","Platform","Offense","Win","296","275","Put cube in WRONG SIDE OF SWITCH in auto. Bad collector. Only placed one cube the whole match. "
"2018/03/03 10:31:14 AM EST","4085","Qualification","79","Cross Baseline","Left","Paused before moving. ","2","1","0","2","Pick cube off the floor","1","2","Neither","Offense","Loss","291","387","Very hard time collecting cubes. "
"2018/03/03 10:31:14 AM EST","1014","Qualification","79","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","4","8","0","0","Pick cube off the floor","3","2","Platform","Offense","Win","387","291","Dropped the boxes a lot speed is ok"
"2018/03/03 10:31:14 AM EST","234","Qualification","79","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","4","0","0","3","Pick cube off the floor","1","2","Platform","Offense","Loss","291","387","Jerky movements on robot and slow cycle times"
"2018/03/03 10:31:31 AM EST","4284","Qualification","89","Cross Baseline","Middle","","2","0","1","0","Pick cube off the floor","2","2","Successful Climb","Offense","Win","387","291",""
"2018/03/03 10:31:49 AM EST","4121","Qualification","79","Cross Baseline","Right","","2","3","0","1","Pick cube off the floor","2","2","Attempted Climb","Offense","Loss","291","387","Not great at EZ but did climb then fell"
"2018/03/03 10:32:10 AM EST","3138","Qualification","79","Cross Baseline","Left","Switch was on other side","2","0","0","6","Pick cube off the floor","3","3","Platform","Offense","Win","387","291","Very effective at scale and they helped their teammate get onto the platform to climb"
"2018/03/03 10:37:15 AM EST","5811","Qualification","80","Cross Baseline","Right","","2","0","1","0","Pick cube off the floor;Get cube from the portal","2","2","Neither","Offense","Loss","197","368","Multiple failed switch attempts "
"2018/03/03 10:37:19 AM EST","247","Qualification","80","Cross Baseline","Right","","2","0","3","2","Pick cube off the floor","2","2","Platform","Offense","Win","368","197","Dropped a couple cubes "
"2018/03/03 10:37:25 AM EST","3260","Qualification","80","Nothing - attempted auto and failed (explain below);Cross Baseline","Right","","2","0","1","4","Pick cube off the floor","2","3","Attempted Climb","Offense","Win","368","197",""
"2018/03/03 10:37:31 AM EST","1466","Qualification","80","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","4","1","2","1","Pick cube off the floor","2","2","Platform","Offense","Loss","197","368","Cubes kept falling out of scale when shot by the robot"
"2018/03/03 10:37:32 AM EST","128","Qualification","70","Cross Baseline","Left","Dropped their cube","2","1","2","0","Pick cube off the floor","1","2","Attempted Climb","Offense","Loss","197","368","Very poor collector. Struggled to get climber into the pole. "
"2018/03/03 10:37:36 AM EST","3397","Qualification","80","Cross Baseline","Left","Tried to put box in the witch but failed","2","9","3","0","Pick cube off the floor","3","3","Platform","Offense","Win","368","197","Fast"
"2018/03/03 10:46:26 AM EST","4611","Qualification","81","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Right","","3","0","2","3","Pick cube off the floor","2","3","Successful Climb","Offense","Win","396","179","Very good arm and collector mechanism "
"2018/03/03 10:46:42 AM EST","5492","Qualification","81","Cross Baseline","Left","","2","0","1","2","Pick cube off the floor","2","2","Platform","Offense","Win","396","214","Very tippy robot with a good lift"
"2018/03/03 10:46:51 AM EST","1317","Qualification","81","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","Weird path but worked well","4","6","1","0","Pick cube off the floor","3","2","Platform","Offense","Win","396","214","Very good at EZ. Efficient grabbing and lifting. "
"2018/03/03 10:47:04 AM EST","4521","Qualification","81","Cross Baseline","Left","","2","0","0","4","Pick cube off the floor","2","2","Successful Climb","Offense","Loss","214","396","Was able to lift up other robots and was good at the scale"
"2018/03/03 10:47:08 AM EST","3844","Qualification","81","Cross Baseline","Middle","","2","0","1","0","Get cube from the portal","2","2","Platform","Offense","Loss","214","396",""
"2018/03/03 10:47:48 AM EST","337","Qualification","81","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","4","7","0","0","Pick cube off the floor","3","2","Platform","Offense","Loss","204","396","Fast but driving was not good"
"2018/03/03 10:53:47 AM EST","6084","Qualification","82","Cross Baseline","Right","","2","0","0","0","Neither","1","1","Neither","Defense","Loss","216","369","Didn’t effectively defend...just a chassis "
"2018/03/03 10:53:53 AM EST","1675","Qualification","82","Cross Baseline","Middle","","2","0","5","0","Pick cube off the floor","2","2","Platform","Offense","Loss","216","369","lifted another robot"
"2018/03/03 10:53:55 AM EST","5413","Qualification","82","Cross Baseline","Left","","2","8","1","0","Pick cube off the floor","3","2","Platform","Offense","Win","369","216","Very quick with picking cubes up and putting them in the ez"
"2018/03/03 10:53:57 AM EST","3266","Qualification","82","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","Rammed into switch. ","4","5","1","0","Pick cube off the floor","3","2","Platform","Both","Loss","216","369","Hard time collecting every now and then. Ineffective defense"
"2018/03/03 10:54:01 AM EST","302","Qualification","82","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","4","0","1","5","Pick cube off the floor","3","3","Successful Climb","Offense","Win","369","216",""
"2018/03/03 10:54:58 AM EST","5740","Qualification","82","Cross Baseline","Right","Stuck to the scale","2","1","6","0","Get cube from the portal","3","3","Neither","Offense","Win","369","216","It can get boz only from the portal. And fast"
"2018/03/03 11:01:17 AM EST","4467","Qualification","83","Cross Baseline","Right","","2","2","1","0","Pick cube off the floor","1","2","Platform","Offense","Win","307","272","Attempted to lift other robot. Pretty bad at getting cubes"
"2018/03/03 11:01:20 AM EST","451","Qualification","83","Cross Baseline","Left","Dropped the box on the platform","2","3","0","0","Pick cube off the floor","1","2","Neither","Offense","Loss","272","307","The box got stuck in the robot’s box grabber "
"2018/03/03 11:01:21 AM EST","4283","Qualification","83","Cross Baseline","Left","","3","4","1","0","Pick cube off the floor","1","2","Platform","Both","Win","307","272","Collector didn’t look very sturdy. The robot seemed to get in the way of the others on the alliance more than anything productive."
"2018/03/03 11:01:23 AM EST","4362","Qualification","83","Nothing - attempted auto and failed (explain below)","Right","","2","1","0","4","Pick cube off the floor","2","3","Platform","Offense","Loss","272","307",""
"2018/03/03 11:01:39 AM EST","3010","Qualification","83","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","Very efficient","4","0","0","4","Pick cube off the floor","2","2","Neither","Offense","Win","307","272","Stopped working midway through the match. "
"2018/03/03 11:01:56 AM EST","279","Qualification","83","Cross Baseline","Middle","Overshot the switch","2","0","4","0","Pick cube off the floor","2","2","Neither","Offense","Loss","272","307",""
"2018/03/03 11:08:30 AM EST","4085","Qualification","84","Nothing - attempted auto and failed (explain below);Cross Baseline;Dropped cube","Left","","2","0","3","0","Pick cube off the floor","2","2","Successful Climb","Offense","Win","395","143",""
"2018/03/03 11:08:36 AM EST","291","Qualification","84","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","4","3","4","2","Pick cube off the floor;Get cube from the portal","3","3","Neither","Offense","Win","395","143","Very successful and efficient robot. "
"2018/03/03 11:08:57 AM EST","3138","Qualification","84","Cross Baseline","Right","","2","0","4","1","Pick cube off the floor","2","2","Platform","Offense","Win","395","143","Consistent with the switch"
"2018/03/03 11:09:03 AM EST","3193","Qualification","84","Cross Baseline","Right","","2","0","6","0","Pick cube off the floor;Get cube from the portal","3","3","Platform","Offense","Loss","143","395","Good."
"2018/03/03 11:09:04 AM EST","5667","Qualification","84","Nothing - robot did not move","Left","","1","0","0","0","Neither","1","1","Neither","Defense","Loss","143","395","Did not move. Looked like it was supposed to be offense but didn’t connect"
"2018/03/03 11:09:16 AM EST","6936","Qualification","84","Cross Baseline","Right","","2","2","1","0","Pick cube off the floor","2","2","Attempted Climb","Offense","Loss","143","395",""
"2018/03/03 11:14:46 AM EST","6834","Qualification","85","Cross Baseline","Left","","2","0","0","0","Neither","1","1","Platform","Offense","Loss","275","419","Robot could not pick up cubes and did nothing "
"2018/03/03 11:14:50 AM EST","128","Qualification","85","Cross Baseline","Middle","","3","0","2","0","Pick cube off the floor","2","2","Successful Climb","Offense","Win","419","275",""
"2018/03/03 11:14:56 AM EST","3201","Qualification","85","Cross Baseline","Right","Looked like they tried the switch but failed","2","0","0","0","Pick cube off the floor","1","1","Successful Climb","Both","Loss","275","419","Couldn’t seem to collect cubes and when they did it always fell out of the lift."
"2018/03/03 11:15:00 AM EST","2399","Qualification","85","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","Almost hit another robot but didn’t. ","4","4","0","1","Pick cube off the floor","2","1","Platform","Offense","Loss","275","419","Good design but pretty poor driving. Cubes sometimes fall from the collector. "
"2018/03/03 11:15:08 AM EST","63","Qualification","85","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","4","0","1","3","Pick cube off the floor","2","3","Successful Climb","Offense","Win","419","275","Can climb in the side of the scale so another robot can climb too"
"2018/03/03 11:15:27 AM EST","3324","Qualification","85","Cross Baseline","Left","","2","6","0","0","Pick cube off the floor","2","2","Neither","Offense","Win","419","275","Collector sometimes got stuck on cubes in the ez and had trouble picking up cubes without a back surface to push on"
"2018/03/03 11:21:26 AM EST","3484","Qualification","86","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Right","","3","8","1","0","Pick cube off the floor","2","2","Successful Climb","Offense","Win","306","209","Good collector and performance"
"2018/03/03 11:21:30 AM EST","4145","Qualification","86","Cross Baseline","Left","Attempted to put cube in scale","3","0","0","4","Pick cube off the floor","2","2","Neither","Offense","Loss","209","306","Dropped cubes a lot and tried to be lifted for climbing but couldn’t drive on"
"2018/03/03 11:21:33 AM EST","144","Qualification","86","Cross Baseline","Left","Moves way past the baseline","2","0","5","1","Pick cube off the floor","3","2","Platform","Offense","Win","306","209","Very good at the switch on the opposite side of the driver station"
"2018/03/03 11:21:38 AM EST","337","Qualification","86","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","Rammed into switch. ","4","0","4","0","Get cube from the portal","2","2","Platform","Offense","Win","306","209","Defense can knock the cube off of the robot easily. The cubes are not secured. "
"2018/03/03 11:21:44 AM EST","234","Qualification","86","Nothing - attempted auto and failed (explain below)","Middle","","2","0","2","0","Pick cube off the floor","2","2","Platform","Offense","Loss","209","306",""
"2018/03/03 11:21:48 AM EST","4521","Qualification","86","Cross Baseline","Right","","2","1","4","0","Pick cube off the floor","2","2","Attempted Climb","Offense","Loss","209","306","Can left other robot."
"2018/03/03 11:27:33 AM EST","3777","Qualification","87","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","Started to the far left of the middle","4","0","4","0","Get cube from the portal","3","3","Neither","Offense","Win","322","289","For the portion of the match that the robot was able to mive it was very fast and reliable with the switches. Robot died with around 40 sec remaining."
"2018/03/03 11:27:34 AM EST","4121","Qualification","87","Cross Baseline","Right","","2","4","0","0","Pick cube off the floor","3","2","Successful Climb","Offense","Win","322","289","Good robot. Pretty fast and efficient"
"2018/03/03 11:27:41 AM EST","6460","Qualification","87","Cross Baseline","Left","","2","3","0","0","Pick cube off the floor","1","1","Platform","Offense","Loss","289","322","Pretty useless "
"2018/03/03 11:27:43 AM EST","6765","Qualification","87","Cross Baseline","Right","","2","0","3","0","Get cube from the portal","2","2","Platform","Offense","Loss","289","322",""
"2018/03/03 11:27:53 AM EST","48","Qualification","87","Cross Baseline","Left","Dropped their cube. ","2","1","0","1","Pick cube off the floor","2","3","Platform","Offense","Win","322","289","Dropped some cubes. Received really aggressive defense but handled it well. "
"2018/03/03 11:28:22 AM EST","1466","Qualification","87","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","4","0","0","2","Pick cube off the floor","2","2","Platform","Offense","Loss","289","322","Shooter stopped working halfway through and had to run into things and other robots to try to get it fixed. Was never fixed"
"2018/03/03 11:34:18 AM EST","554","Qualification","88","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","Slow and accurate","4","0","0","4","Pick cube off the floor","2","2","Successful Climb","Offense","Win","395","251","Consistent and reliable robot"
"2018/03/03 11:34:18 AM EST","6032","Qualification","88","Cross Baseline","Right","","2","7","0","0","Pick cube off the floor","2","2","Platform","Offense","Loss","251","395","Mostly did ez but probably could have done switch. Was a smooth driver"
"2018/03/03 11:34:19 AM EST","2172","Qualification","88","Cross Baseline","Right","","2","6","0","1","Pick cube off the floor","2","2","Platform","Offense","Win","395","251","fast robot. Good climb"
"2018/03/03 11:34:23 AM EST","5413","Qualification","88","Cross Baseline","Left","","2","1","1","0","Pick cube off the floor","2","2","Platform","Offense","Loss","251","395",""
"2018/03/03 11:34:27 AM EST","247","Qualification","88","Cross Baseline","Middle","","2","0","0","4","Pick cube off the floor","3","3","Platform","Offense","Loss","251","395",""
"2018/03/03 11:35:23 AM EST","677","Qualification","88","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Left","Very good. ","4","0","0","0","Neither","1","1","Neither","Offense","Win","395","236","Robot stopped working a little after auto. "
"2018/03/03 11:39:58 AM EST","2603","Qualification","89","Cross Baseline","Right","","2","1","2","0","Pick cube off the floor","2","2","Platform","Offense","Loss","147","437","not a great collecotr"
"2018/03/03 11:40:36 AM EST","2252","Qualification","89","Cross Baseline;Put Cube(s) in Scale (if multiple specify below)","Right","","5","0","2","2","Pick cube off the floor","2","2","Successful Climb","Offense","Win","437","146",""
"2018/03/03 11:41:30 AM EST","5492","Qualification","89","Cross Baseline","Right","","2","0","0","4","Pick cube off the floor","2","2","Platform","Offense","Loss","181","438","Lift was not high enough to accommodate for stacked cubes"
"2018/03/03 11:41:31 AM EST","3294","Qualification","89","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","4","8","0","0","Pick cube off the floor","2","2","Neither","Offense","Win","437","181","Was very efficient with the ez but sometimes had trouble lining up"
"2018/03/03 11:41:36 AM EST","1038","Qualification","89","Cross Baseline","Left","","2","0","1","3","Pick cube off the floor","2","2","Neither","Offense","Win","437","181","Tried to climb up on the other robot but failed"
"2018/03/03 11:41:52 AM EST","3397","Qualification","89","Cross Baseline","Left","On blue side of switch","2","1","5","0","Pick cube off the floor","2","2","Successful Climb","Offense","Loss","181","437","Put cube on the wrong side of the scale during tele"
"2018/03/03 11:47:42 AM EST","1317","Qualification","90","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","3","7","1","0","Pick cube off the floor","3","2","Platform","Offense","Win","430","169","good at EZ delivery "
"2018/03/03 11:48:05 AM EST","4284","Qualification","90","Cross Baseline","Right","","2","0","0","0","Pick cube off the floor","1","1","Platform","Offense","Loss","169","465","Got penalty. Clippers are bad so hard go grab boxes"
"2018/03/03 11:48:12 AM EST","4611","Qualification","90","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","4","0","0","3","Pick cube off the floor","2","2","Successful Climb","Offense","Loss","169","465",""
"2018/03/03 11:48:12 AM EST","3940","Qualification","90","Cross Baseline","Left","","3","4","2","0","Pick cube off the floor","2","2","Platform","Offense","Loss","169","465","Sometimes had trouble lining up to ez and the collector was a bit weak"
"2018/03/03 11:48:18 AM EST","5811","Qualification","90","Cross Baseline","Right","","2","0","6","0","Pick cube off the floor","3","2","Platform","Offense","Win","465","169","Tended to shoot cubes to the far back of the scale which made it harder for the switch to tip"
"2018/03/03 11:48:35 AM EST","4028","Qualification","90","Cross Baseline;Put Cube(s) in Scale (if multiple specify below)","Left","Put two cubes on the scale. ","5","0","0","4","Pick cube off the floor","3","3","Successful Climb","Offense","Win","465","169","Amazing auto. Very fast to place and to climb"
"2018/03/03 11:54:39 AM EST","379","Qualification","91","Put Cube(s) in Switch (if multiple specify below)","Middle","","4","0","2","5","Pick cube off the floor","3","3","Successful Climb","Offense","Win","450","149","Good. Lift other robots too"
"2018/03/03 11:54:50 AM EST","3504","Qualification","91","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Left","","4","0","3","2","Pick cube off the floor","2","3","Platform","Offense","Loss","450","159","Dropped 3 cubes. "
"2018/03/03 11:54:57 AM EST","3266","Qualification","91","Cross Baseline","Middle","","2","3","2","0","Pick cube off the floor","2","2","Platform","Offense","Loss","159","450",""
"2018/03/03 11:55:02 AM EST","3844","Qualification","91","Cross Baseline","Right","","2","0","4","0","Pick cube off the floor","2","1","Platform","Offense","Loss","159","450",""
"2018/03/03 11:55:04 AM EST","868","Qualification","91","Cross Baseline","Left","","2","7","2","0","Pick cube off the floor","3","3","Successful Climb","Offense","Win","450","159","Only climbed by another robot lifted it"
"2018/03/03 11:55:13 AM EST","1014","Qualification","91","Cross Baseline","Right","","2","7","2","0","Pick cube off the floor","2","2","Successful Climb","Offense","Win","450","159","Were lifted for climbing and was quick with ez"
"2018/03/03 12:00:47 PM EST","48","Qualification","92","Cross Baseline","Middle","","2","0","0","1","Pick cube off the floor","2","2","Platform","Offense","Loss","206","286","Missed scale many times"
"2018/03/03 12:01:04 PM EST","4085","Qualification","92","Nothing - robot did not move","Right","","1","0","3","3","Pick cube off the floor;Get cube from the portal","3","3","Platform","Offense","Win","286","206",""
"2018/03/03 12:01:08 PM EST","6927","Qualification","92","Cross Baseline","Left","","2","2","1","0","Pick cube off the floor","1","1","Neither","Offense","Loss","206","286","Very slow to pick up and place. "
"2018/03/03 12:01:11 PM EST","302","Qualification","92","Cross Baseline","Middle","","3","0","0","4","Pick cube off the floor","2","2","Platform","Offense","Win","286","206",""
"2018/03/03 12:01:32 PM EST","3260","Qualification","92","Cross Baseline","Right","","2","0","2","4","Pick cube off the floor","2","2","Successful Climb","Offense","Loss","206","286","Solid robot "
"2018/03/03 12:01:40 PM EST","1559","Qualification","92","Cross Baseline","Left","","2","6","0","0","Pick cube off the floor","2","2","Platform","Offense","Win","286","206","Clamp collector worked best when cubes were on other cubes or not on the floor. Might have been an attempted climb but didn’t get far. "
"2018/03/03 1:34:12 PM EST","3484","Elimination","1","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Right","Fast","3","4","4","0","Pick cube off the floor","3","2","Successful Climb","Offense","Loss","272","357","Only stayed on their own alliances side. Focused mainly on switch and exchange zone"
"2018/03/03 1:34:32 PM EST","291","Elimination","1","Cross Baseline;Put Cube(s) in Scale (if multiple specify below)","Left","","3","0","6","0","Pick cube off the floor;Get cube from the portal","2","2","Platform","Offense","Win","357","272","Climb w other "
"2018/03/03 1:34:32 PM EST","379","Elimination","1","Put Cube(s) in Switch (if multiple specify below)","Middle","","3","0","2","4","Pick cube off the floor","3","3","Successful Climb","Offense","Win","357","272","focused on scale "
"2018/03/03 1:35:42 PM EST","1014","Elimination","1","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Right","","4","2","3","0","Pick cube off the floor","2","1","Platform","Offense","Win","357","272","Focused on own switch and EZ. Not that great at collecting."
"2018/03/03 1:35:50 PM EST","1466","Elimination","1","Cross Baseline","Left","","2","0","0","4","Pick cube off the floor","2","2","Platform","Offense","Loss","357","272","They got cubes from the area closest to the scale"
"2018/03/03 1:35:51 PM EST","5740","Elimination","1","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","3","0","5","0","Pick cube off the floor;Get cube from the portal","3","2","Platform","Both","Loss","272","357","Primarily got robots from the portals.  Would block the other robots and pin them (legally)"
"2018/03/03 1:41:06 PM EST","4611","Elimination","2","Cross Baseline","Left","","3","0","1","4","Pick cube off the floor","2","3","Successful Climb","Both","Loss","187","386","Dropped cubes from portal on the floor to collect cubes"
"2018/03/03 1:41:10 PM EST","1317","Elimination","2","Cross Baseline","Middle","","2","3","4","0","Pick cube off the floor","2","2","Platform","Offense","Loss","187","386","Got cubes from solely the pyramid"
"2018/03/03 1:41:16 PM EST","3397","Elimination","2","Nothing - attempted auto and failed (explain below)","Left","","2","7","3","0","Pick cube off the floor","3","3","Platform","Offense","Win","386","187","Primarily did EZ. Only did switch when it needed to."
"2018/03/03 1:41:30 PM EST","4362","Elimination","2","Cross Baseline","Left","","3","0","1","3","Pick cube off the floor","2","2","Neither","Offense","Win","386","187","Good scale place"
