"Timestamp","Team Number","Match Type","Match Number","Starting Position","Which side of the field was their SWITCH plate on?","Which side of the field was their SCALE plate on?","Did the robot cross the baseline?","How many cubes did the robot put in the SWITCH","How many cubes did the robot put in the SCALE","Comments","Cubes placed in Exchange Zone (EZ)","Cubes placed in Switch","Cubes placed in Scale","Failed Cube Attempts (in EZ, Switch, or Scale)","Where does the robot get cubes from?","What did the robot do in endgame?","How many OTHER robots did it lift?","Which part of the bar did the robot climb / attempt to climb on?","General Comments","What was the team's result?","Would this robot be a good alliance partner?"
"2018/04/27 9:57:25 AM AST","5406","Qualification","67","Middle","Left","Left","Yes","2","0","Got second cube just as buzzer sounded. Not sure if it was counted.","0","5","2","0","Both","Climb","1","The middle portion of the bar","Cool deployment mechanism. Good climb. Can bring along one partner. Pretty fast. ","Win","5"
"2018/04/27 10:01:24 AM AST","6869","Qualification","68","Left","Right","Left","No","0","0","","2","4","0","2","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","Grabber is too weak","Loss","1"
"2018/04/27 10:01:24 AM AST","2481","Qualification","68","Left","Left","Right","Yes","0","2","Fast","7","0","3","2","Floor","Neither","0","Robot did NOT attempt to climb","Very fast; missed scale ","Win","5"
"2018/04/27 10:01:33 AM AST","4198","Qualification","68","Middle","Right","Left","Yes","1","0","","0","1","5","1","Floor","Climb","0","The middle portion of the bar","Pretty good trying to get the scale but couldn’t recover","Loss","4"
"2018/04/27 10:01:36 AM AST","250","Qualification","68","Right","Right","Left","Yes","0","0","","0","0","4","0","Both","Platform/Was Lifted","0","Robot did NOT attempt to climb","Keep dropping block on its way","Loss","1"
"2018/04/27 10:01:39 AM AST","176","Qualification","68","Right","Right","Left","Yes","1","0","","0","0","6","2","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","Efficient at scale...alliance partner was blocking them from climbing","Win","4"
"2018/04/27 10:02:00 AM AST","5883","Qualification","68","Right","Right","Left","Yes","1","0","","0","4","0","1","Floor","Climb","0","Right side of the bar","Kept getting hit by other robots. Could have probably gotten more cubes if not for that","Win","3"
"2018/04/27 10:07:56 AM AST","1711","Qualification","69","Middle","Left","Left","Yes","1","0","","0","3","1","0","Floor","Climb","0","The middle portion of the bar","Pretty tippy when extended all the way and could double climb","Loss","3"
"2018/04/27 10:09:15 AM AST","5339","Qualification","69","Right","Left","Left","Yes","0","0","","0","3","0","0","Both","Neither","0","Robot did NOT attempt to climb","","Loss","1"
"2018/04/27 10:09:17 AM AST","494","Qualification","69","Right","Left","Left","Yes","0","0","","0","3","3","1","Both","Platform/Was Lifted","0","Robot did NOT attempt to climb","It looked like a wire or something got yanked off by another robot so they switched from scale to switch","Win","3"
"2018/04/27 10:09:21 AM AST","3695","Qualification","69","Left","Left","Left","Yes","1","0","","3","0","0","0","Floor","Climb","0","Left side of the bar","Tippy and slow","Loss","2"
"2018/04/27 10:09:23 AM AST","2337","Qualification","69","Left","Left","Left","Yes","0","1","","3","4","0","1","Floor","Neither","0","Robot did NOT attempt to climb","Fast","Win","5"
"2018/04/27 10:09:25 AM AST","3542","Qualification","69","Middle","Left","Left","Yes","2","0","","3","4","0","1","Floor","Climb","0","Left side of the bar","Could have gotten more cubes but decided to wait on platform for endgsme","Win","4"
"2018/04/27 10:13:53 AM AST","2501","Qualification","70","Right","Right","Right","Yes","1","0","","0","2","3","1","Floor","Climb","0","The middle portion of the bar","Could do a lot of things but didn’t stay at one spot","Loss","3"
"2018/04/27 10:13:59 AM AST","6947","Qualification","70","Left","Right","Right","Yes","0","0","","8","0","0","0","Floor","Neither","0","Robot did NOT attempt to climb","Weak collector ","Loss","2"
"2018/04/27 10:14:02 AM AST","4917","Qualification","70","Middle","Right","Right","Yes","2","0","","0","3","3","1","Floor","Climb","0","The middle portion of the bar","Good at scale and switch","Win","4"
"2018/04/27 10:14:04 AM AST","3274","Qualification","70","Right","Left","Left","Yes","0","1","","0","3","6","1","Floor","Neither","0","Robot did NOT attempt to climb","Was really efficient and smooth but didn’t do anything in endgame","Win","3"
"2018/04/27 10:14:08 AM AST","111","Qualification","70","Left","Right","Right","Yes","0","0","Tried scale","0","0","1","0","Both","Neither","0","Robot did NOT attempt to climb","Penalty for blocking the opponent ","Loss","2"
"2018/04/27 10:14:44 AM AST","579","Qualification","70","Middle","Right","Right","Yes","1","0","","2","0","5","0","Both","Neither","0","Robot did NOT attempt to climb","Fast and stable ","Loss","3"
"2018/04/27 10:19:19 AM AST","3572","Qualification","71","Right","Left","Left","Yes","0","0","","0","3","1","0","Floor","Climb","0","Right side of the bar","Extremely slow picking up cubes ","Win","2"
"2018/04/27 10:19:20 AM AST","6590","Qualification","71","Middle","Left","Left","Yes","1","0","","0","5","0","1","Both","Climb","0","Left side of the bar","","Loss","2"
"2018/04/27 10:19:21 AM AST","6823","Qualification","71","Left","Left","Left","Yes","0","0","","4","5","0","0","Floor","Neither","0","Robot did NOT attempt to climb","Fairly good at switch","Win","3"
"2018/04/27 10:19:29 AM AST","2834","Qualification","71","Middle","Left","Left","Yes","1","0","","0","0","3","4","Floor","Climb","0","The middle portion of the bar","Couldn’t place cubes very exactly so they often fell off","Win","3"
"2018/04/27 10:19:46 AM AST","4458","Qualification","71","Right","Left","Left","Yes","0","0","","8","0","0","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","Only a ez robot can’t lift arm high  move sideways ","Loss","1"
"2018/04/27 10:19:53 AM AST","2451","Qualification","71","Left","Left","Left","Yes","0","1","Atttempted to get 2 cubes burn missed one","0","0","6","1","Floor","Attempted Climb","0","The middle portion of the bar","Tried double climb but was two inches too short. Very good at defending scale","Loss","4"
"2018/04/27 10:26:05 AM AST","3504","Qualification","72","Left","Left","Right","Yes","0","0","","0","0","0","0","Neither","Neither","0","Robot did NOT attempt to climb","Fell over ","Loss","1"
"2018/04/27 10:26:19 AM AST","5434","Qualification","72","Middle","Left","Right","Yes","1","0","","6","1","0","0","Floor","Climb","0","The middle portion of the bar","","Win","3"
"2018/04/27 10:26:39 AM AST","247","Qualification","72","Left","Left","Right","Yes","1","0","","1","1","2","0","Floor","Neither","0","Robot did NOT attempt to climb","Kept hitting us when we were knocked down. Literally. ","Win","2"
"2018/04/27 10:26:59 AM AST","4122","Qualification","72","Middle","Left","Right","Yes","1","0","","6","0","1","0","Floor","Neither","0","Robot did NOT attempt to climb","Seemed decent but wasn’t exceptional. It was good with the ez but not as smooth with the scale","Loss","3"
"2018/04/27 10:27:15 AM AST","56","Qualification","72","Right","Left","Right","Yes","0","0","","0","0","5","0","Floor","Climb","0","The middle portion of the bar","Fast at placing scale","Win","1"
"2018/04/27 10:27:33 AM AST","3461","Qualification","72","Right","Left","Right","Yes","0","0","","0","0","4","0","Floor","Attempted Climb","0","The middle portion of the bar","Drove around a lot but didn’t do much ","Loss","2"
"2018/04/27 10:32:24 AM AST","1391","Qualification","73","Middle","Left","Right","Yes","1","0","","0","0","0","0","Neither","Neither","0","Robot did NOT attempt to climb","Didn’t move at all after auto","Loss","1"
"2018/04/27 10:32:29 AM AST","5914","Qualification","73","Right","Left","Right","Yes","0","0","","6","2","1","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","Fast EZ","Win","5"
"2018/04/27 10:32:41 AM AST","3130","Qualification","73","Right","Left","Right","Yes","0","0","","0","0","1","0","Portal","Climb","0","The middle portion of the bar","Slow do nothing","Loss","1"
"2018/04/27 10:32:54 AM AST","5063","Qualification","73","Middle","Left","Right","Yes","1","0","Tried to get another cube in the switch","1","1","0","0","Floor","Neither","0","Robot did NOT attempt to climb","Got stuck then unstuck from another robot. Had trouble picking up cubes ","Win","2"
"2018/04/27 10:32:54 AM AST","125","Qualification","73","Left","Left","Right","Yes","0","1","","0","1","4","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","had ability to lift another robot but didn’t for some reason","Win","4"
"2018/04/27 10:33:00 AM AST","857","Qualification","73","Left","Left","Right","Yes","0","0","","8","2","0","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","Good at the ez and put cubes on switch with ease","Loss","4"
"2018/04/27 10:38:59 AM AST","2194","Qualification","74","Middle","Left","Left","Yes","0","0","","4","4","0","1","Floor","Climb","0","The middle portion of the bar","","Win","3"
"2018/04/27 10:39:03 AM AST","6936","Qualification","74","Left","Left","Left","Yes","1","0","","1","4","0","2","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","Struggled to hold cubes ","Loss","3"
"2018/04/27 10:39:12 AM AST","772","Qualification","74","Left","Left","Left","Yes","0","0","Missed scale","0","0","5","1","Both","Climb","0","Left side of the bar","Fast moving good scale placer","Win","1"
"2018/04/27 10:39:12 AM AST","3844","Qualification","73","Right","Left","Left","Yes","0","0","","1","0","1","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","Not a good collector...played some defense ","Loss","1"
"2018/04/27 10:39:14 AM AST","1625","Qualification","74","Middle","Left","Left","Yes","2","0","","0","0","4","1","Floor","Climb","2","The middle portion of the bar","Lifted whole alliance but collector claw not very exact","Loss","4"
"2018/04/27 10:39:16 AM AST","5740","Qualification","74","Right","Left","Left","Yes","0","0","","0","1","0","0","Neither","Platform/Was Lifted","0","Robot did NOT attempt to climb","Couldn’t rewkk pick up cubes and didn’t do anything basically ","Win","2"
"2018/04/27 10:45:25 AM AST","6193","Qualification","75","Right","Right","Left","Yes","0","0","","4","1","1","0","Floor","Attempted Climb","0","The middle portion of the bar","Fell over attempting to climb ","Loss","3"
"2018/04/27 10:45:31 AM AST","2791","Qualification","75","Middle","Right","Left","Yes","2","0","","0","1","5","1","Floor","Neither","0","Robot did NOT attempt to climb","Very good at scale","Loss","4"
"2018/04/27 10:45:38 AM AST","3536","Qualification","75","Middle","Right","Left","Yes","0","0","","0","0","4","2","Floor","Climb","0","The middle portion of the bar","","Win","2"
"2018/04/27 10:45:44 AM AST","3535","Qualification","75","Left","Right","Left","Yes","0","0","","7","1","0","0","Floor","Neither","0","Robot did NOT attempt to climb","Fast ez placing","Win","2"
"2018/04/27 10:45:45 AM AST","1519","Qualification","75","Right","Right","Left","Yes","0","0","","0","0","2","1","Floor","Attempted Climb","0","The middle portion of the bar","","Win","3"
"2018/04/27 10:45:54 AM AST","177","Qualification","75","Left","Left","Left","Yes","0","1","","1","0","3","4","Floor","Climb","0","Left side of the bar","Had trouble placing cubes in scale when tipped up","Loss","3"
"2018/04/27 1:01:14 PM AST","4645","Qualification","76","Left","Left","Left","Yes","0","0","","9","1","0","0","Floor","Neither","0","Robot did NOT attempt to climb","Focused on EZ and did it very well","Win","4"
"2018/04/27 1:01:15 PM AST","51","Qualification","76","Right","Left","Left","Yes","0","0","","0","1","3","0","Floor","Climb","0","The middle portion of the bar","Slow","Loss","3"
"2018/04/27 1:01:25 PM AST","865","Qualification","76","Left","Left","Left","Yes","0","1","","0","3","4","1","Floor","Neither","0","Robot did NOT attempt to climb","Super quick with portal cycles","Loss","4"
"2018/04/27 1:01:31 PM AST","5406","Qualification","76","Right","Left","Left","Yes","0","2","","0","1","5","1","Floor","Climb","0","Left side of the bar","Very good and fast robot with accurate cube placement and good drivers","Win","5"
"2018/04/27 1:02:01 PM AST","4946","Qualification","76","Middle","Left","Left","Yes","1","0","","4","3","0","2","Floor","Neither","0","Robot did NOT attempt to climb","Fast but had some problems on lifting the cube up at first","Loss","3"
"2018/04/27 1:02:05 PM AST","1018","Qualification","76","Middle","Right","Right","Yes","1","0","","0","5","2","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","This robot definitely seems capable of more than it did in this match. It spent a lot of time being agressively shoved around by 51. Fast and good lift","Win","5"
"2018/04/27 1:08:09 PM AST","548","Qualification","77","Middle","Right","Right","Yes","1","0","","0","3","0","0","Floor","Climb","0","The middle portion of the bar","Very fast and stable even when driving with lift extended. Lost connection at begInning of match but came back. ","Loss","4"
"2018/04/27 1:08:10 PM AST","365","Qualification","77","Left","Right","Right","Yes","0","1","","0","5","3","1","Floor","Climb","0","Right side of the bar","Very good robot. Good driving and good cube placement. ","Loss","5"
"2018/04/27 1:08:12 PM AST","234","Qualification","77","Middle","Right","Right","Yes","2","0","Almost got three","0","3","3","0","Floor","Climb","0","Left side of the bar","Really fast.  Good drive team","Win","5"
"2018/04/27 1:08:21 PM AST","234","Qualification","77","Middle","Right","Right","Yes","1","0","Dropped the second cube","0","0","4","0","Floor","Climb","0","The middle portion of the bar","","Win","5"
"2018/04/27 1:08:31 PM AST","5234","Qualification","77","Right","Right","Left","Yes","0","0","","0","2","2","0","Floor","Neither","0","Robot did NOT attempt to climb","Not precise when placing","Win","2"
"2018/04/27 1:08:53 PM AST","5443","Qualification","77","Right","Left","Left","Yes","0","0","Dropped cube while driving to the baseline","5","1","0","0","Floor","Neither","0","Robot did NOT attempt to climb","So slow. Looks like an inexperienced drive team. Some difficulty maintaining cubes in the collector. ","Loss","1"
"2018/04/27 1:17:19 PM AST","157","Qualification","78","Left","Left","Right","Yes","0","0","","0","0","6","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","Tippy robot. Placement not accurate. Slow driving. ","Win","2"
"2018/04/27 1:17:19 PM AST","1418","Qualification","78","Right","Left","Right","No","0","0","","0","0","0","0","Neither","Neither","0","Robot did NOT attempt to climb","Robot was dead the entire match","Win","1"
"2018/04/27 1:17:21 PM AST","4905","Qualification","78","Middle","Left","Right","No","0","0","Didn’t move","0","0","0","0","Neither","Neither","0","Robot did NOT attempt to climb","Didn’t move at all","Loss","1"
"2018/04/27 1:17:22 PM AST","78","Qualification","78","Middle","Left","Left","No","0","0","","6","0","0","0","Floor","Climb","0","The middle portion of the bar","This was a weird match ","Win","3"
"2018/04/27 1:17:27 PM AST","5492","Qualification","78","Right","Left","Right","No","0","0","","0","2","4","1","Floor","Climb","0","The middle portion of the bar","","Loss","5"
"2018/04/27 1:18:19 PM AST","3117","Qualification","78","Left","Left","Right","No","0","0","Did not even move","0","0","0","0","Neither","Neither","0","Robot did NOT attempt to climb","Lost communication (did not move)","Loss","1"
"2018/04/27 1:24:04 PM AST","1625","Qualification","79","Middle","Right","Left","Yes","1","0","","0","0","4","1","Floor","Climb","1","The middle portion of the bar","Good at placing in scale face but not size efficient ","Win","2"
"2018/04/27 1:24:27 PM AST","176","Qualification","79","Left","Right","Left","Yes","0","1","","0","0","5","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","","Win","4"
"2018/04/27 1:24:28 PM AST","977","Qualification","79","Left","Right","Left","Yes","0","0","","0","0","5","0","Floor","Climb","0","The middle portion of the bar","Average robot 🤷🏽‍♂️","Loss","3"
"2018/04/27 1:24:28 PM AST","857","Qualification","79","Right","Right","Left","Yes","0","0","","8","0","0","0","Both","Neither","0","Robot did NOT attempt to climb","Defense opponent from goiter there side","Win","3"
"2018/04/27 1:24:31 PM AST","3532","Qualification","79","Middle","Right","Left","Yes","2","0","Starts on a diagonal with corner of bumper touching the wall","0","0","7","0","Floor","Climb","1","The middle portion of the bar","Really fast robot w good drivers. Extremely fast climber.","Loss","5"
"2018/04/27 1:24:33 PM AST","6947","Qualification","79","Right","Right","Left","Yes","0","0","","5","1","0","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","A little slow ","Win","2"
"2018/04/27 1:30:56 PM AST","2501","Qualification","80","Middle","Left","Left","Yes","1","0","","1","3","0","1","Floor","Neither","0","Robot did NOT attempt to climb"," Blocks tended to fall out of their collector","Loss","3"
"2018/04/27 1:30:56 PM AST","2481","Qualification","80","Left","Left","Left","Yes","0","2","","0","4","2","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","","Win","4"
"2018/04/27 1:30:57 PM AST","5914","Qualification","80","Left","Left","Left","Yes","0","0","Tried scale but coukdnt","0","4","4","0","Floor","Climb","0","Left side of the bar","Decent robot. They are a little tippy","Loss","3"
"2018/04/27 1:31:18 PM AST","6193","Qualification","80","Right","Left","Left","Yes","0","0","","0","0","5","2","Floor","Attempted Climb","0","Other (specify in comments)","Couldn’t get hook around climber in time","Loss","3"
"2018/04/27 1:31:19 PM AST","4122","Qualification","80","Middle","Left","Left","Yes","1","0","","3","0","0","0","Floor","Neither","0","Robot did NOT attempt to climb","Really really bad driving skill boy good grabbing cube","Win","1"
"2018/04/27 1:31:35 PM AST","2791","Qualification","80","Right","Left","Left","Yes","0","0","","0","0","4","0","Floor","Platform/Was Lifted","1","Other (specify in comments)","This robot does not climb but lift other robots","Win","3"
"2018/04/27 1:37:30 PM AST","56","Qualification","81","Middle","Left","Left","Yes","1","0","","0","2","3","0","Floor","Climb","0","The middle portion of the bar","","Win","4"
"2018/04/27 1:37:35 PM AST","3535","Qualification","81","Right","Left","Left","Yes","0","0","","0","2","3","1","Floor","Climb","0","Left side of the bar","Slow. Tippy when putting cubes onto scale. ","Loss","2"
"2018/04/27 1:37:44 PM AST","4458","Qualification","81","Left","Left","Left","Yes","1","0","","8","1","0","0","Floor","Neither","0","Robot did NOT attempt to climb","Has unique collector wheels that are cool","Loss","3"
"2018/04/27 1:37:54 PM AST","51","Qualification","81","Left","Left","Left","Yes","0","1","","5","1","2","0","Floor","Neither","0","Robot did NOT attempt to climb","Good at scale and ez but move not so fast","Win","3"
"2018/04/27 1:38:01 PM AST","1391","Qualification","81","Right","Left","Left","Yes","0","1","","0","5","0","2","Both","Climb","0","Left side of the bar","Can not lift the grabber well.","Win","3"
"2018/04/27 1:38:26 PM AST","865","Qualification","81","Middle","Left","Left","Yes","2","0","","0","7","1","1","Floor","Climb","0","Right side of the bar","Good at lining up to climb. Has trouble shooting in the scale when it is tilted up. ","Loss","4"
"2018/04/27 1:43:47 PM AST","2451","Qualification","82","Middle","Right","Right","Yes","1","0","","0","3","0","1","Floor","Neither","0","Robot did NOT attempt to climb","Played defense on other teams side wellness ","Win","1"
"2018/04/27 1:43:49 PM AST","494","Qualification","82","Left","Right","Right","Yes","0","0","","1","0","3","2","Floor","Climb","0","Left side of the bar","","Loss","3"
"2018/04/27 1:43:50 PM AST","2194","Qualification","82","Right","Right","Right","Yes","0","1","","0","0","4","2","Floor","Climb","0","The middle portion of the bar","Almost fall down ","Loss","3"
"2018/04/27 1:43:52 PM AST","4946","Qualification","82","Middle","Right","Right","Yes","0","0","","5","0","0","1","Floor","Neither","0","Robot did NOT attempt to climb","I think their collector and lift were broke. It was shoving around cubes the whole match.","Win","1"
"2018/04/27 1:44:17 PM AST","125","Qualification","82","Left","Right","Right","Yes","0","0","","0","3","7","2","Floor","Attempted Climb","1","The middle portion of the bar","Not sure out this robot could lift another since the ramp was behind the. Also seemed that the rope was not long enough or caught on something for it to climb. Otherwise very fast and good driving. ","Win","4"
"2018/04/27 1:44:18 PM AST","4198","Qualification","82","Middle","Right","Right","Yes","0","0","","3","6","0","1","Floor","Neither","0","Robot did NOT attempt to climb","Fast but driving skill is bad . Keep dropping blocks","Loss","2"
"2018/04/27 1:52:06 PM AST","1018","Qualification","83","Middle","Right","Right","Yes","1","0","","0","0","4","2","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","","Loss","3"
"2018/04/27 1:52:09 PM AST","234","Qualification","83","Middle","Right","Right","Yes","2","0","","0","7","4","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","Got lifted. Fast robot with good driving. ","Win","5"
"2018/04/27 1:52:12 PM AST","4905","Qualification","83","Right","Right","Right","Yes","0","1","","0","0","3","0","Floor","Platform/Was Lifted","2","Robot did NOT attempt to climb","Don’t let other push u around little guy! 🖐🏼😔","Win","4"
"2018/04/27 1:52:18 PM AST","6936","Qualification","83","Left","Right","Right","Yes","0","0","","6","2","0","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","Can only collect a cube if it is leveraged against a wall. Fast and accurate driving. Aggressive defense.","Win","4"
"2018/04/27 1:53:06 PM AST","3274","Qualification","83","Left","Right","Right","Yes","0","0","","5","6","2","0","Floor","Neither","0","Robot did NOT attempt to climb","","Loss","3"
"2018/04/27 1:58:59 PM AST","250","Qualification","84","Middle","Right","Right","No","0","0","Didn’t move","0","1","0","1","Floor","Neither","0","Robot did NOT attempt to climb","Fell forward while putting the scale","Win","1"
"2018/04/27 1:59:07 PM AST","3823","Qualification","84","Right","Right","Right","Yes","0","0","","7","1","0","0","Floor","Neither","0","Robot did NOT attempt to climb","","Win","3"
"2018/04/27 1:59:10 PM AST","1418","Qualification","83","Right","Right","Right","Yes","0","0","Dropped scale cube","0","0","5","0","Floor","Climb","0","The middle portion of the bar","Tippy. Cannot shoot cubes.","Loss","2"
"2018/04/27 1:59:27 PM AST","5036","Qualification","84","Middle","Right","Right","Yes","2","0","","7","1","0","2","Floor","Neither","0","Robot did NOT attempt to climb"," Collector not great ","Loss","2"
"2018/04/27 1:59:46 PM AST","365","Qualification","84","Left","Right","Right","Yes","0","1","","0","0","6","2","Floor","Attempted Climb","0","The middle portion of the bar","","Win","3"
"2018/04/27 2:00:40 PM AST","5443","Qualification","84","Left","Right","Right","Yes","0","0","","0","0","0","3","Floor","Attempted Climb","0","The middle portion of the bar","I need to pee the robot was bad","Loss","1"
"2018/04/27 2:05:14 PM AST","247","Qualification","85","Right","Left","Left","Yes","0","0","","0","1","3","0","Floor","Neither","0","Robot did NOT attempt to climb","","Loss","2"
"2018/04/27 2:05:19 PM AST","977","Qualification","85","Right","Right","Right","Yes","1","0","","3","3","0","0","Floor","Climb","0","Right side of the bar","","Loss","3"
"2018/04/27 2:05:25 PM AST","3536","Qualification","85","Right","Left","Left","Yes","0","0","","0","1","2","0","Floor","Attempted Climb","0","The middle portion of the bar","Slow like a turtle 🐢 ","Win","2"
"2018/04/27 2:05:50 PM AST","1711","Qualification","85","Middle","Left","Left","No","0","0","","0","3","2","0","Both","Platform/Was Lifted","0","Robot did NOT attempt to climb","SLOw ","Loss","1"
"2018/04/27 2:06:01 PM AST","5740","Qualification","85","Left","Left","Left","Yes","0","0","","5","0","0","0","Floor","Climb","0","Robot did NOT attempt to climb","Slow ","Win","3"
"2018/04/27 2:07:36 PM AST","78","Qualification","84","Middle","Left","Left","Yes","1","0","","1","1","4","0","Floor","Climb","0","The middle portion of the bar","Aggressive driving","Win","3"
"2018/04/27 2:12:00 PM AST","4028","Qualification","86","Middle","Left","Left","Yes","0","1","","0","3","4","0","Floor","Climb","0","The middle portion of the bar","","Win","5"
"2018/04/27 2:12:15 PM AST","4645","Qualification","86","Middle","Left","Left","Yes","0","0","","7","3","0","2","Floor","Neither","0","Robot did NOT attempt to climb","","Loss","2"
"2018/04/27 2:12:17 PM AST","3130","Qualification","86","Middle","Left","Left","Yes","2","0","","0","6","0","2","Both","Climb","0","The middle portion of the bar","Move fast but not good at getting cube ","Win","3"
"2018/04/27 2:12:20 PM AST","111","Qualification","86","Right","Left","Left","Yes","0","0","","5","2","0","0","Floor","Neither","0","Robot did NOT attempt to climb","","Win","3"
"2018/04/27 2:12:28 PM AST","3844","Qualification","86","Left","Left","Left","Yes","1","0","","0","7","0","0","Both","Neither","0","Robot did NOT attempt to climb","Really fast","Loss","4"
"2018/04/27 2:13:12 PM AST","6590","Qualification","86","Right","Left","Left","Yes","0","0","","0","2","0","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","Still need to pee 😞","Loss","3"
"2018/04/27 2:18:52 PM AST","3695","Qualification","87","Middle","Right","Right","Yes","0","0","","0","0","0","0","Floor","Neither","0","Robot did NOT attempt to climb","Penalty. Grabber stuck","Loss","1"
"2018/04/27 2:19:20 PM AST","1519","Qualification","87","Right","Right","Right","Yes","0","2","","0","2","5","1","Floor","Attempted Climb","0","Left side of the bar","Good bot","Win","3"
"2018/04/27 2:19:20 PM AST","3504","Qualification","87","Left","Right","Right","Yes","0","0","","3","2","0","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","","Win","5"
"2018/04/27 2:20:10 PM AST","5883","Qualification","87","Left","Right","Right","Yes","0","1","","0","4","2","2","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","Fast ad good scale placer","Loss","2"
"2018/04/27 2:20:37 PM AST","5406","Qualification","87","Right","Right","Right","Yes","0","0","","2","1","0","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","","Loss","3"
"2018/04/27 2:21:40 PM AST","4917","Qualification","87","Middle","Right","Right","Yes","0","0","","0","3","4","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","Good boi on our alliance ","Win","3"
"2018/04/27 2:26:22 PM AST","177","Qualification","88","Left","Left","Left","Yes","0","0","","0","0","3","0","Floor","Neither","0","Robot did NOT attempt to climb","Got disabled towards end","Loss","3"
"2018/04/27 2:26:24 PM AST","157","Qualification","88","Right","Left","Left","Yes","0","1","","2","0","0","0","Floor","Neither","0","Robot did NOT attempt to climb","Their robot is legit about to break sooooo unstable","Loss","1"
"2018/04/27 2:26:26 PM AST","3572","Qualification","88","Middle","Left","Left","Yes","1","0","","1","1","0","1","Floor","Climb","0","The middle portion of the bar","Seemed to drive (quickly) but aimlessly around the field","Loss","1"
"2018/04/27 2:26:27 PM AST","6869","Qualification","88","Right","Left","Left","Yes","0","0","","4","0","0","0","Floor","Neither","0","Robot did NOT attempt to climb","Played decent defense. ","Win","1"
"2018/04/27 2:26:28 PM AST","2337","Qualification","88","Left","Left","Left","Yes","0","3","","0","3","3","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","Hook for climber fell off","Win","5"
"2018/04/27 2:27:04 PM AST","578","Qualification","88","Middle","Left","Left","Yes","1","0","","2","0","3","1","Floor","Attempted Climb","0","The middle portion of the bar","Good but slow","Win","3"
"2018/04/27 2:33:16 PM AST","5339","Qualification","90","Left","Left","Left","No","0","0","Turned wrong way","3","1","0","0","Floor","Neither","0","Robot did NOT attempt to climb","So. Slow. ","Win","1"
"2018/04/27 2:33:17 PM AST","2834","Qualification","89","Right","Left","Left","Yes","2","0","","0","0","2","1","Floor","Climb","0","The middle portion of the bar","😌","Win","3"
"2018/04/27 2:33:20 PM AST","772","Qualification","89","Left","Left","Left","Yes","0","1","Fast","0","0","6","1","Both","Climb","0","Right side of the bar","Fast and tippy","Loss","3"
"2018/04/27 2:33:22 PM AST","3461","Qualification","89","Right","Left","Left","Yes","0","1","","0","2","4","1","Floor","Climb","0","Right side of the bar","","Win","3"
"2018/04/27 2:33:27 PM AST","5234","Qualification","89","Middle","Right","Right","Yes","1","0","","6","1","1","0","Floor","Neither","0","Robot did NOT attempt to climb","","Loss","3"
"2018/04/27 2:34:03 PM AST","548","Qualification","90","Right","Left","Left","Yes","0","0","","0","2","2","0","Floor","Climb","0","The middle portion of the bar","Extended lift all the way up since the beginning Mayberry programming problem","Loss","2"
"2018/04/27 2:39:07 PM AST","365","Qualification","90","Left","Right","Right","Yes","1","0","","8","1","1","0","Floor","Climb","0","The middle portion of the bar","","Win","4"
"2018/04/27 2:39:11 PM AST","5434","Qualification","91","Middle","Right","Right","Yes","0","0","","0","0","2","1","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","Really bad   ","Loss","1"
"2018/04/27 2:39:11 PM AST","1711","Qualification","90","Left","Right","Right","Yes","0","0","Slow","9","2","0","0","Floor","Climb","0","The middle portion of the bar","Tippy. Very fast climb","Loss","2"
"2018/04/27 2:39:26 PM AST","1018","Qualification","90","Middle","Right","Right","Yes","1","0","","1","0","5","1","Floor","Neither","0","Robot did NOT attempt to climb","Fast ","Win","3"
"2018/04/27 2:39:27 PM AST","5492","Qualification","90","Right","Right","Right","Yes","1","0","Slow","0","1","2","0","Both","Climb","0","The middle portion of the bar","","Win","2"
"2018/04/27 2:39:28 PM AST","1391","Qualification","90","Right","Right","Right","Yes","0","1","","0","0","5","2","Both","Climb","0","Left side of the bar","Top heavy and tipsy when lift is extended.","Loss","2"
